partition,params_str,mechanism,target_name,genuine_uuid,frames,locks,unlocks,transitions,locked_frames,pp_events,pp_locks,genuine_hours,false_locks_per_hour,frr_time,transitions_per_hour,pingpong_per_hour,pingpong_locks_per_hour,lockout_mean_frames,X_n_sequences,X_ania_median,X_ania_mean,X_first_lock_median,X_miss_rate,X_far_frame,X_fa_frames,X_impostor_frames,X_recovery_median,X_recovery_censored_rate,X_locked_at_switch_rate,X_locked_at_return_rate,M_n_sequences,M_ania_median,M_ania_mean,M_first_lock_median,M_miss_rate,M_far_frame,M_fa_frames,M_impostor_frames,M_recovery_median,M_recovery_censored_rate,M_locked_at_switch_rate,M_locked_at_return_rate
test,"m=0.3, theta=0.1978",margin,primary,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,657,4,4,8,87,1,1,10.95,0.36529680365296807,0.1324200913242009,0.7305936073059361,0.09132420091324202,0.09132420091324202,21.75,16,0.0,3.8125,0.0,0.125,0.203125,91,412,0.0,0.0,0.25,0.75,16,3.0,7.25,3.0,0.4375,0.5239583333333333,153,412,0.0,0.0,0.0,0.4375
test,"m=0.3, theta=0.1978",margin,primary,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,966,1,1,2,11,0,0,16.1,0.06211180124223602,0.011387163561076604,0.12422360248447203,0.0,0.0,11.0,16,0.0,1.25,0.0,0.0,0.140625,57,412,0.0,0.0,0.0,0.875,16,1.0,3.8125,0.0,0.125,0.31979166666666664,145,412,0.0,0.0,0.125,0.8125
test,"m=0.3, T=2, theta=0.3318",hysteresis,primary,11B5EC4D-4133-4289-B475-4E737182A406,1740,1,1,2,3,1,1,29.0,0.034482758620689655,0.0017241379310344827,0.06896551724137931,0.034482758620689655,0.034482758620689655,3.0,16,1.0,4.0625,1.0,0.1875,0.365625,91,412,1.0,0.0,0.0,0.6875,16,1.5,3.25,1.5,0.0625,0.26145833333333335,91,412,1.0,0.0,0.0,0.9375
test,"m=0.3, T=2, theta=0.3318",hysteresis,primary,1538C99F-BA1E-4EFB-A949-6C7C47701B20,1281,2,2,4,77,1,1,21.35,0.09367681498829039,0.060109289617486336,0.18735362997658078,0.046838407494145196,0.046838407494145196,38.5,16,1.0,1.4375,1.0,0.0,0.2125,86,412,1.0,0.0,0.0,0.875,16,1.0,1.25,1.0,0.125,0.21562499999999998,27,412,1.0,0.0,0.125,0.875
test,"m=0.3, T=2, theta=0.3318",hysteresis,primary,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,1879,19,19,38,214,11,7,31.316666666666666,0.6067056945183609,0.11389036721660457,1.2134113890367217,0.35125066524747206,0.22352315061202768,11.263157894736842,16,1.0,1.5,1.0,0.0625,0.17083333333333334,24,412,1.0,0.0,0.1875,0.9375,16,1.0,1.125,1.0,0.0,0.14270833333333333,18,412,1.0,0.0,0.125,1.0
test,"m=0.3, T=2, theta=0.3318",hysteresis,primary,B09E373F-8A54-44C8-895B-0039390B859F,1597,1,0,1,3,0,0,26.616666666666667,0.03757044458359424,0.001878522229179712,0.03757044458359424,0.0,0.0,3.0,16,3.5,10.8125,3.5,0.3125,0.453125,172,412,1.0,0.0,0.0,0.625,16,2.5,7.5625,2.5,0.0,0.3208333333333333,121,412,1.0,0.0,0.0,1.0
test,"m=0.3, T=2, theta=0.3318",hysteresis,primary,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,937,0,0,0,0,0,0,15.616666666666667,0.0,0.0,0.0,0.0,0.0,,16,2.5,7.9375,2.5,0.25,0.44895833333333335,132,412,1.0,0.0,0.0,0.6875,16,1.0,6.625,1.0,0.0,0.29375,129,412,1.0,0.0,0.0,0.9375
test,"m=0.3, T=2, theta=0.3318",hysteresis,primary,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,1212,4,4,8,54,1,1,20.2,0.19801980198019803,0.04455445544554455,0.39603960396039606,0.04950495049504951,0.04950495049504951,13.5,16,1.0,2.125,1.0,0.125,0.23645833333333333,43,412,1.0,0.0,0.0625,0.875,16,2.0,2.375,2.0,0.0625,0.3177083333333333,66,412,1.0,0.0,0.0625,0.875
test,"m=0.3, T=2, theta=0.3318",hysteresis,primary,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,657,7,7,14,179,5,2,10.95,0.6392694063926941,0.2724505327245053,1.2785388127853883,0.4566210045662101,0.18264840182648404,25.571428571428573,16,1.0,0.75,1.0,0.0625,0.146875,21,412,2.0,0.0625,0.25,0.9375,16,1.0,3.4375,1.0,0.0625,0.221875,63,412,7.5,0.0625,0.25,0.875
test,"m=0.3, T=2, theta=0.3318",hysteresis,primary,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,966,4,4,8,42,2,2,16.1,0.24844720496894407,0.043478260869565216,0.49689440993788814,0.12422360248447203,0.12422360248447203,10.5,16,1.0,1.5,1.0,0.0,0.175,46,412,1.0,0.0,0.0,0.9375,16,1.0,3.0,1.0,0.0625,0.22708333333333333,74,412,1.0,0.0,0.25,0.9375
test,"r=0.5, tau=0.5, theta=0.4256",trust,primary,11B5EC4D-4133-4289-B475-4E737182A406,1740,1,1,2,2,1,1,29.0,0.034482758620689655,0.0011494252873563218,0.06896551724137931,0.034482758620689655,0.034482758620689655,2.0,16,2.0,4.4375,2.0,0.1875,0.4145833333333333,92,412,1.0,0.0,0.0,0.75,16,2.5,4.0625,2.5,0.0625,0.3302083333333333,81,412,1.0,0.0,0.0,0.9375
test,"r=0.5, tau=0.5, theta=0.4256",trust,primary,1538C99F-BA1E-4EFB-A949-6C7C47701B20,1281,1,1,2,75,0,0,21.35,0.046838407494145196,0.0585480093676815,0.09367681498829039,0.0,0.0,75.0,16,2.0,5.625,2.0,0.0625,0.325,100,412,1.0,0.0,0.0,0.9375,16,2.0,2.0,2.0,0.125,0.2791666666666667,32,412,1.0,0.0,0.125,0.875
test,"r=0.5, tau=0.5, theta=0.4256",trust,primary,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,1879,16,16,32,264,7,3,31.316666666666666,0.5109100585417775,0.14050026609898883,1.021820117083555,0.22352315061202768,0.09579563597658329,16.5,16,2.0,2.1875,2.0,0.0625,0.27291666666666664,35,412,1.0,0.0,0.125,0.9375,16,2.0,1.9375,2.0,0.0,0.2583333333333333,31,412,2.5,0.0,0.125,1.0
