target_name,outcome,mechanism,avg_rank,n_users,nemenyi_cd,friedman_p
sensitivity_2,pingpong_per_hour,majority_vote,5.212121212121212,33,2.091186169504804,0.009237599595750507
sensitivity_2,pingpong_per_hour,debounce,4.818181818181818,33,2.091186169504804,0.009237599595750507
sensitivity_2,pingpong_per_hour,margin,5.090909090909091,33,2.091186169504804,0.009237599595750507
sensitivity_2,pingpong_per_hour,hysteresis,4.4393939393939394,33,2.091186169504804,0.009237599595750507
sensitivity_2,pingpong_per_hour,trust,5.121212121212121,33,2.091186169504804,0.009237599595750507
sensitivity_2,pingpong_per_hour,sprt,3.8636363636363638,33,2.091186169504804,0.009237599595750507
sensitivity_2,lockout_mean_frames,threshold,1.2857142857142858,7,4.540468299516972,1.2247440127638953e-08
sensitivity_2,lockout_mean_frames,moving_average,2.5714285714285716,7,4.540468299516972,1.2247440127638953e-08
sensitivity_2,lockout_mean_frames,ewma,2.357142857142857,7,4.540468299516972,1.2247440127638953e-08
sensitivity_2,lockout_mean_frames,majority_vote,4.571428571428571,7,4.540468299516972,1.2247440127638953e-08
sensitivity_2,lockout_mean_frames,debounce,5.714285714285714,7,4.540468299516972,1.2247440127638953e-08
sensitivity_2,lockout_mean_frames,margin,4.642857142857143,7,4.540468299516972,1.2247440127638953e-08
sensitivity_2,lockout_mean_frames,hysteresis,7.571428571428571,7,4.540468299516972,1.2247440127638953e-08
sensitivity_2,lockout_mean_frames,trust,7.285714285714286,7,4.540468299516972,1.2247440127638953e-08
sensitivity_2,lockout_mean_frames,sprt,9.0,7,4.540468299516972,1.2247440127638953e-08
