enrolled_user,mechanism,FAR,FRR,n_transitions,excess_transitions,fewer_than_2_transitions,transition_rate_per_100,n_flip_events,detection_failure,recovery_failure,detection_latency_frames,recovery_latency_frames,detection_latency_censored,recovery_latency_censored,lockout_fraction_during_genuine
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,moving_average,0.016666666666666666,0.013888888888888888,2.6666666666666665,0.6666666666666666,0.0,1.48975791433892,0.6666666666666666,0.0,0.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.013888888888888888
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,trust_model,0.05277777777777778,0.09861111111111111,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,3.1666666666666665,11.833333333333334,3.1666666666666665,11.833333333333334,0.09861111111111111
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,trust_model_single,0.02777777777777778,0.03194444444444444,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.6666666666666667,3.8333333333333335,1.6666666666666667,3.8333333333333335,0.03194444444444444
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,debounce,0.016666666666666666,0.008333333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.008333333333333333
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,ewma,0.0,0.01,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.0,1.2,0.0,1.2,0.01
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,hysteresis,0.03333333333333333,0.08666666666666667,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,2.0,10.4,2.0,10.4,0.08666666666666667
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,instantaneous,0.0,0.003333333333333333,2.8,0.8,0.0,1.564245810055866,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.003333333333333333
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,majority_vote,0.016666666666666666,0.008333333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.008333333333333333
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,margin_dual_threshold,0.0,0.015000000000000003,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.0,1.8,0.0,1.8,0.015000000000000003
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,moving_average,0.01,0.013333333333333332,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.6,1.6,0.6,1.6,0.013333333333333332
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,trust_model,0.026666666666666665,0.09,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.6,10.8,1.6,10.8,0.09
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,trust_model_single,0.026666666666666665,0.034999999999999996,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.6,4.2,1.6,4.2,0.034999999999999996
61976C24-1C50-4355-9C49-AAE44A7D09F6,debounce,0.016666666666666666,0.008333333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.008333333333333333
61976C24-1C50-4355-9C49-AAE44A7D09F6,ewma,0.011111111111111112,0.049999999999999996,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.6666666666666666,6.0,0.6666666666666666,6.0,0.049999999999999996
61976C24-1C50-4355-9C49-AAE44A7D09F6,hysteresis,0.016666666666666666,0.008333333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.008333333333333333
61976C24-1C50-4355-9C49-AAE44A7D09F6,instantaneous,0.0,0.002777777777777778,2.6666666666666665,0.6666666666666666,0.0,1.48975791433892,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777778
